"Technical, assisting and related occupations in health [D2-D3] ",chiropractic health assistant
"Technical, assisting and related occupations in health [D2-D3] ",chiropractic office assistant
"Technical, assisting and related occupations in health [D2-D3] ",chiropractor aide
"Technical, assisting and related occupations in health [D2-D3] ",clinic assistant - medical
"Technical, assisting and related occupations in health [D2-D3] ",clinical assistant
"Technical, assisting and related occupations in health [D2-D3] ",clinical laboratory helper
"Technical, assisting and related occupations in health [D2-D3] ",dispensary assistant
"Technical, assisting and related occupations in health [D2-D3] ","dispensing assistant, drugstore"
"Technical, assisting and related occupations in health [D2-D3] ",drugstore dispensing assistant
"Technical, assisting and related occupations in health [D2-D3] ",drugstore side room attendant
"Technical, assisting and related occupations in health [D2-D3] ","edge grinder, ophthalmic lenses"
"Technical, assisting and related occupations in health [D2-D3] ",emergency room attendant
"Technical, assisting and related occupations in health [D2-D3] ",emergency-entry attendant - hospital
"Technical, assisting and related occupations in health [D2-D3] ",fracture room attendant
"Technical, assisting and related occupations in health [D2-D3] ","grinder, ophthalmic lenses"
"Technical, assisting and related occupations in health [D2-D3] ",health aide
"Technical, assisting and related occupations in health [D2-D3] ","helper, blood donor clinic"
"Technical, assisting and related occupations in health [D2-D3] ","helper, occupational therapy"
"Technical, assisting and related occupations in health [D2-D3] ","helper, physiotherapy"
"Technical, assisting and related occupations in health [D2-D3] ",herbal medicine assistant
"Technical, assisting and related occupations in health [D2-D3] ","inspector, optical goods"
"Technical, assisting and related occupations in health [D2-D3] ","inspector, optical lenses"
"Technical, assisting and related occupations in health [D2-D3] ",instrument sterilizer - medical
"Technical, assisting and related occupations in health [D2-D3] ","laboratory technician, ophthalmic - retail"
"Technical, assisting and related occupations in health [D2-D3] ","laboratory technician, optical - retail"
"Technical, assisting and related occupations in health [D2-D3] ","lens coating technician, ophthalmic goods"
"Technical, assisting and related occupations in health [D2-D3] ","lens cutter, ophthalmic goods"
"Technical, assisting and related occupations in health [D2-D3] ","lens grinder, ophthalmic"
"Technical, assisting and related occupations in health [D2-D3] ",lens grinder-polisher setter
"Technical, assisting and related occupations in health [D2-D3] ",lens marker - health support services
"Technical, assisting and related occupations in health [D2-D3] ",lens marker - ophthalmic
"Technical, assisting and related occupations in health [D2-D3] ","lens picker, optical and ophthalmic goods"
"Technical, assisting and related occupations in health [D2-D3] ","lens tinter, ophthalmic goods"
"Technical, assisting and related occupations in health [D2-D3] ","marker, ophthalmic lenses"
"Technical, assisting and related occupations in health [D2-D3] ","mechanic, optical lab - retail"
"Technical, assisting and related occupations in health [D2-D3] ",medical clinic assistant
"Technical, assisting and related occupations in health [D2-D3] ",medical instrument sterilizer
"Technical, assisting and related occupations in health [D2-D3] ",medical material handler
"Technical, assisting and related occupations in health [D2-D3] ",morgue attendant
"Technical, assisting and related occupations in health [D2-D3] ",morgue technician
"Technical, assisting and related occupations in health [D2-D3] ",occupational therapist assistant
"Technical, assisting and related occupations in health [D2-D3] ",occupational therapy aide
"Technical, assisting and related occupations in health [D2-D3] ",occupational therapy assistant
"Technical, assisting and related occupations in health [D2-D3] ",occupational therapy helper
"Technical, assisting and related occupations in health [D2-D3] ",occupational therapy technician
"Technical, assisting and related occupations in health [D2-D3] ",ophthalmic goods bench worker
"Technical, assisting and related occupations in health [D2-D3] ",ophthalmic lab technician - retail
"Technical, assisting and related occupations in health [D2-D3] ",ophthalmic laboratory technician - retail
"Technical, assisting and related occupations in health [D2-D3] ",ophthalmic lens bench worker
"Technical, assisting and related occupations in health [D2-D3] ",ophthalmic lens cutter
"Technical, assisting and related occupations in health [D2-D3] ",ophthalmic lens edge grinder
"Technical, assisting and related occupations in health [D2-D3] ",ophthalmic lens grinder
"Technical, assisting and related occupations in health [D2-D3] ",ophthalmic lens grinder and polisher
"Technical, assisting and related occupations in health [D2-D3] ",ophthalmic lens grinder-polisher setter
"Technical, assisting and related occupations in health [D2-D3] ",ophthalmic lens inspector
"Technical, assisting and related occupations in health [D2-D3] ",ophthalmic lens marker
"Technical, assisting and related occupations in health [D2-D3] ",optical goods inspector
"Technical, assisting and related occupations in health [D2-D3] ",optical lab mechanic - retail
"Technical, assisting and related occupations in health [D2-D3] ",optical laboratory assistant
"Technical, assisting and related occupations in health [D2-D3] ",optical laboratory technician
"Technical, assisting and related occupations in health [D2-D3] ",optical laboratory technician - retail
"Technical, assisting and related occupations in health [D2-D3] ",optical lens grinder and polisher
"Technical, assisting and related occupations in health [D2-D3] ",optical lens inspector
"Technical, assisting and related occupations in health [D2-D3] ",optical mechanic
"Technical, assisting and related occupations in health [D2-D3] ",optical technician
"Technical, assisting and related occupations in health [D2-D3] ",optometric technician
"Technical, assisting and related occupations in health [D2-D3] ",optometrist assistant
"Technical, assisting and related occupations in health [D2-D3] ",orthopedic assistant
"Technical, assisting and related occupations in health [D2-D3] ",orthopedic physician assistant
"Technical, assisting and related occupations in health [D2-D3] ",orthopedic supervisor
"Technical, assisting and related occupations in health [D2-D3] ",orthopedic technician
